hospital_id,Hospital_address,physician_id,Speciality,INSURANCE_provider_name,insurance_provider_id,good_bad_data
HSID00135018,"4567 Oak Ave, San Francisco, CA 94110",PHY12067,cardiologist,Bluecross,PID5142,bad
HSID00135019,"123 Main St, Anytown, USA",PHY12068,cardiologist,Bluecross,PID5142,bad
HSID00135020,"1234 Main St, San Francisco, CA 94114",PHY12069,cardiologist,Bluecross,PID5142,bad
HSID00135021,"5678 Pine St, New York, NY 10001",PHY12070,cardiologist,Aetna,PID5112,bad
HSID00135022,"1234 Pine St, Othernewtown, USA",PHY12071,oncologist,Cigna,PID5122,bad
HSID00135023,"3456 Oak Ave, Los Angeles, CA 90012",PHY12072,neurologist,Bluecross,PID5142,bad
HSID00135024,"3210 Pine St, Seattle, WA 98101",PHY12073,cardiologist,Unitedhealthcare,PID5192,bad
HSID00135025,"1357 Main St, New York, NY",PHY12074,uralogist,Bluecross,PID5142,bad
HSID00135026,"7890 Maple St, New York, NY 10005",PHY12075,uralogist,Cigna,PID5122,bad
HSID00135027,"9012 Oak Rd, Anytown, USA",PHY12076,endocrinologist,Aetna,PID5112,bad
HSID00135028,"321 Elm St, San Francisco CA 94109",PHY12077,cardiologist,Bluecross,PID5142,bad
HSID00135029,"7890 Birch St, Houston, TX 77001",PHY12078,uralogist,Cigna,PID5122,bad
HSID00135030,"7890 Pine St, New York, NY 10001",PHY12079,oncologist,Medicare,PID5132,bad
HSID00135031,"5678 Oak St, New York, NY 10001",PHY12080,oncologist,BlueCross,PID5142,bad
HSID00135032,"5678 Oak Ave, Miami, FL 33109",PHY12081,endocrinologist,Medicare,PID5132,bad
HSID00135033,"1234 Elm St, Los Angeles, CA 90001",PHY12082,endocrinologist,Cigna,PID5122,bad
HSID00135034,"1234 Elm St, Minneapolis, MN 55405",PHY12083,uralogist,Bluecross,PID5142,bad
HSID00135035,"1234 Maple St, Anytown, USA",PHY12084,oncologist,Medicare,PID5132,bad
HSID00135036,"789 Elm St, Newtown USA",PHY12085,endocrinologist,Aetna,PID5112,bad
HSID00135037,"3456 Elm St, Miami, FL 33101",PHY12086,endocrinologist,Bluecross,PID5142,bad
HSID00135038,"246 Pine St, Seattle, WA 98101",PHY12087,uralogist,Medicare,PID5132,bad
HSID00135039,"7890 Cedar St, Anytown, USA",PHY12088,neurologist,Cigna,PID5122,bad
HSID00135040,"9876 Elm St, Miami, FL",PHY12089,uralogist,Aetna,PID5112,bad
HSID00135041,"7890 Birch St, Atlanta, GA 30303",PHY12090,cardiologist,Bluecross,PID5142,bad
HSID00135042,"1012 Pine St, Chicago, IL 60601",PHY12091,endocrinologist,Medicare,PID5132,bad
HSID00135043,"5678 Maple Ave, Chicago, IL",PHY12092,oncologist,Bluecross,PID5142,bad
HSID00135044,"123 Main St, Anytown, USA",PHY12093,cardiologist,Cigna,PID5122,bad
HSID00135045,"4567 Oak Ave, San Francisco, CA 94110",PHY12094,neurologist,Medicare,PID5132,bad
HSID00135046,"1234 Elm St, Los Angeles, CA 90001",PHY12095,oncologist,Cigna,PID5122,bad
HSID00135047,"3210 Pine St, Seattle, WA 98101",PHY12096,cardiologist,Cigna,PID5122,bad
HSID00135048,"1012 Pine St, Chicago, IL 60601",PHY12097,oncologist,Cigna,PID5122,bad
HSID00135049,"5678 Elm St, Anytown, USA",PHY12098,uralogist,Cigna,PID5122,bad
HSID00135050,"456 Elm St, Anytown, USA",PHY12099,uralogist,Medicare,PID5132,bad
HSID00135051,"1357 Main St, New York, NY",PHY12100,endocrinologist,Cigna,PID5122,bad
HSID00135052,"123 Oak St, Chicago, IL 60601, USA",PHY12101,neurologist,Bluecross,PID5142,bad
HSID00135053,"7654 Cedar Rd, Denver, CO 80206",PHY12102,neurologist,Bluecross,PID5142,bad
HSID00135054,"456 Pine St, New York, NY 10012",PHY12103,endocrinologist,Bluecross,PID5142,bad
HSID00135055,"6789 Elm St, Othertown, USA",PHY12104,endocrinologist,Cigna,PID5122,bad
HSID00135056,"456 Maple St, Los Angeles CA 90001",PHY12105,endocrinologist,Cigna,PID5122,bad
HSID00135057,"7890 Cedar St, Anytown, USA",PHY12106,uralogist,Aetna,PID5112,bad
HSID00135058,"7890 Maple St, Fourtown, USA",PHY12107,endocrinologist,Bluecross,PID5142,bad
HSID00135059,"1234 Oak Ave, San Diego CA 92109",PHY12108,oncologist,Cigna,PID5122,bad
HSID00135060,"9012 Oak St, Chicago, IL 60601",PHY12109,cardiologist,Bluecross,PID5142,bad
HSID00135061,"3210 Pine St, Anytown, USA",PHY12110,endocrinologist,Bluecross,PID5142,bad
HSID00135062,"246 Birch St, Houston, TX 77002, USA",PHY12111,uralogist,Cigna,PID5122,bad
HSID00135063,"1234 Pine St, Othernewtown, USA",PHY12112,endocrinologist,Bluecross,PID5142,bad
HSID00135064,"3210 Pine St, Boston, MA 02108",PHY12113,cardiologist,Aetna,PID5112,bad
HSID00135065,"1234 Main St, Anytown, USA",PHY12114,cardiologist,Bluecross,PID5142,bad
HSID00135066,"5678 Pine St, Fivetown, USA",PHY12115,endocrinologist,Aetna,PID5112,bad
HSID00135067,"321 Pine St, Otherville USA",PHY12116,neurologist,Bluecross,PID5142,bad
HSID00135068,"7890 Birch St, Atlanta, GA 30303",PHY12117,oncologist,Unitedhealthcare,PID5192,bad
HSID00135069,"456 Elm St, Los Angeles, CA 90001",PHY12118,neurologist,Medicare,PID5132,bad
HSID00135070,"7890 Pine St, New York, NY 10001",PHY12119,uralogist,Cigna,PID5122,bad
HSID00135071,"5678 Maple Ave, Anytown, USA",PHY12120,endocrinologist,Aetna,PID5112,bad
HSID00135072,"567 Maple St, Newtown2, USA",PHY12121,neurologist,Cigna,PID5122,bad
HSID00135073,"9876 Maple Rd, Seattle, WA 98101",PHY12122,endocrinologist,Bluecross,PID5142,bad
HSID00135074,"7890 Maple St, Fourtown, USA",PHY12123,endocrinologist,Bluecross,PID5142,bad
HSID00135075,"4567 Maple St, Miami, FL 33101",PHY12124,cardiologist,Bluecross,PID5142,bad
HSID00135076,"5678 Maple Ave, Anytown, USA",PHY12125,neurologist,Unitedhealthcare,PID5192,bad
HSID00135077,"3210 Pine St, Anytown, USA",PHY12126,oncologist,Bluecross,PID5142,bad
HSID00135078,"789 Oak St, Chicago, IL 60601",PHY12127,endocrinologist,Medicare,PID5132,bad
HSID00135079,"1234 Elm St, Anytown, USA",PHY12128,uralogist,Unitedhealthcare,PID5192,bad
HSID00135080,"4567 Maple Ave, Los Angeles CA 90001",PHY12129,cardiologist,Bluecross,PID5142,bad
HSID00135081,"7890 Pine St, Seattle, WA 98101",PHY12130,neurologist,Cigna,PID5122,bad
HSID00135082,"3456 Maple St, Chicago, IL 60601",PHY12131,endocrinologist,Cigna,PID5122,bad
HSID00135083,"1234 Oak Ave, San Diego CA 92109",PHY12132,uralogist,Medicare,PID5132,bad
HSID00135084,"1234 Pine St, Othernewtown, USA",PHY12133,uralogist,Cigna,PID5122,bad
HSID00135085,"456 Oak St, Anytown USA 23456",PHY12134,uralogist,BlueCross,PID5142,bad
HSID00135086,"9012 Pine St, New York, NY 10001",PHY12135,neurologist,Aetna,PID5112,bad
HSID00135087,"6789 Elm St, Othertown, USA",PHY12136,uralogist,Bluecross,PID5142,bad
HSID00135088,"5678 Elm St, Anytown, USA",PHY12137,oncologist,Bluecross,PID5142,bad
HSID00135089,"456 Maple St, Los Angeles CA 90001",PHY12138,uralogist,Bluecross,PID5142,bad
HSID00135090,"4567 Oak Ave, Los Angeles, CA 90012",PHY12139,endocrinologist,Bluecross,PID5142,bad
HSID00135091,"5678 Elm St, Denver, CO 80202",PHY12140,uralogist,Bluecross,PID5142,bad
HSID00135092,"456 Pine St, Los Angeles, CA 90001, USA",PHY12141,uralogist,Bluecross,PID5142,bad
HSID00135093,"135 Maple St, Boston, MA 02108",PHY12142,neurologist,Bluecross,PID5142,bad
HSID00135094,"5678 Maple Ave, Anytown, USA",PHY12143,oncologist,BlueCross BlueShield,PID5142,bad
HSID00135095,"789 Maple St, New York, NY 10001, USA",PHY12144,cardiologist,Bluecross,PID5142,bad
HSID00135096,"3210 Pine St, Seattle, WA 98101",PHY12145,uralogist,Cigna,PID5122,bad
HSID00135097,"5678 Oak Ave, Miami, FL 33109",PHY12146,oncologist,UnitedHealthcare,PID5192,bad
HSID00135098,"789 Pine St, Anytown USA 34567",PHY12147,cardiologist,Cigna,PID5122,bad
HSID00135099,"4567 Oak Ave, San Francisco, CA 94110",PHY12148,oncologist,Unitedhealthcare,PID5192,bad
HSID00135100,"1234 Pine St, Othernewtown, USA",PHY12149,endocrinologist,Aetna,PID5112,bad
HSID00135101,"1357 Main St, New York, NY",PHY12150,oncologist,Unitedhealthcare,PID5192,bad
HSID00135102,"5678 Oak St, Los Angeles, CA 90001",PHY12151,neurologist,Bluecross,PID5142,bad
HSID00135103,"4567 Maple Ave, Los Angeles CA 90001",PHY12152,cardiologist,Bluecross,PID5142,bad
HSID00135104,"7654 Cedar Rd, Denver, CO 80206",PHY12153,neurologist,UnitedHealthcare,PID5192,bad
HSID00135105,"123 Main St, San Francisco, CA 94114",PHY12154,oncologist,Medicare,PID5132,bad
HSID00135106,"4567 Oak Ave, Los Angeles, CA 90012",PHY12155,endocrinologist,Cigna,PID5122,bad
HSID00135107,"9012 Oak Rd, Anytown, USA",PHY12156,endocrinologist,Cigna,PID5122,bad
HSID00135108,"1234 Oak St, Los Angeles, CA",PHY12157,neurologist,Bluecross,PID5142,bad
HSID00135109,"135 Elm St, Boston, MA 02115",PHY12158,oncologist,Medicare,PID5132,bad
HSID00135110,"456 Oak St, Miami, FL 33101",PHY12159,cardiologist,Aetna,PID5112,bad
HSID00135111,"456 Elm St, Anytown, USA",PHY12160,oncologist,Bluecross,PID5142,bad
HSID00135112,"1234 Maple St, Los Angeles, CA 90001",PHY12161,endocrinologist,Bluecross,PID5142,bad
HSID00135113,"456 Oak St, Anytown USA 23456",PHY12162,cardiologist,Cigna,PID5122,bad
HSID00135114,"4567 Oak Ave, San Francisco, CA 94110",PHY12163,endocrinologist,BlueCross,PID5142,bad
HSID00135115,"456 Oak St, Otherville USA",PHY12164,endocrinologist,Bluecross,PID5142,bad
HSID00135116,"456 Maple St, Los Angeles CA 90001",PHY12165,neurologist,Cigna,PID5122,bad
HSID00135117,"1234 Maple St, Anytown, USA",PHY12166,neurologist,Cigna,PID5122,bad
HSID00135118,"3456 Oak St, Threetown, USA",PHY12167,neurologist,Aetna,PID5112,bad
HSID00135119,"9012 Pine St, New York, NY 10001",PHY12168,cardiologist,Bluecross,PID5142,bad
HSID00135120,"7890 Maple St, New York, NY 10005",PHY12169,oncologist,Cigna,PID5122,bad
HSID00135121,"9012 Oak Rd, Anytown, USA",PHY12170,uralogist,Unitedhealthcare,PID5192,bad
HSID00135122,"789 Elm St, Newtown USA",PHY12171,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00135123,"5678 Oak St, Los Angeles, CA 90001",PHY12172,endocrinologist,Cigna,PID5122,bad
HSID00135124,"7654 Cedar Rd, Denver, CO 80206",PHY12173,endocrinologist,Bluecross,PID5142,bad
HSID00135125,"9012 Oak St, Anytown, USA",PHY12174,oncologist,Bluecross,PID5142,bad
HSID00135126,"7890 Pine St, Seattle, WA 98101",PHY12175,neurologist,Aetna,PID5112,bad
HSID00135127,"1234 Oak Ave, San Diego CA 92109",PHY12176,cardiologist,Medicare,PID5132,bad
HSID00135128,"1234 Pine St, Othernewtown, USA",PHY12177,neurologist,Cigna,PID5122,bad
HSID00135129,"4567 Maple St, Miami, FL 33101",PHY12178,uralogist,Cigna,PID5122,bad
HSID00135130,"5678 Elm St, Denver, CO 80202",PHY12179,oncologist,Medicare,PID5132,bad
HSID00135131,"123 Oak St, Chicago, IL 60601, USA",PHY12180,neurologist,Cigna,PID5122,bad
HSID00135132,"789 Pine St, Seattle WA 98101",PHY12181,neurologist,Bluecross,PID5142,bad
HSID00135133,"3210 Cedar St, Houston, TX 77006",PHY12182,oncologist,Bluecross,PID5142,bad
HSID00135134,"7890 Pine St, New York, NY 10001",PHY12183,neurologist,Medicare,PID5132,bad
HSID00135135,"1357 Elm St, Seattle WA 98101",PHY12184,cardiologist,Cigna,PID5122,bad
HSID00135136,"135 Elm St, Boston, MA 02115",PHY12185,uralogist,Aetna,PID5112,bad
HSID00135137,"1012 Pine St, Chicago, IL 60601",PHY12186,neurologist,Bluecross,PID5142,bad
HSID00135138,"1234 Elm St, Los Angeles, CA 90001",PHY12187,neurologist,Cigna,PID5122,bad
HSID00135139,"246 Birch St, Houston, TX 77002, USA",PHY12188,neurologist,Cigna,PID5122,bad
HSID00135140,"9012 Oak St, Anytown, USA",PHY12189,oncologist,Medicare,PID5132,bad
HSID00135141,"9012 Oak St, Anytown, USA",PHY12190,oncologist,Medicare,PID5132,bad
HSID00135142,"1234 Elm St, Los Angeles, CA 90001",PHY12191,cardiologist,Bluecross,PID5142,bad
HSID00135143,"1357 Main St, New York, NY",PHY12192,oncologist,Cigna,PID5122,bad
HSID00135144,"4567 Maple Ave, Los Angeles CA 90001",PHY12193,neurologist,Aetna,PID5112,bad
HSID00135145,"1234 Oak St, Los Angeles, CA 90001",PHY12194,cardiologist,Cigna,PID5122,bad
HSID00135146,"789 Pine St, Anytown USA 34567",PHY12195,neurologist,Aetna,PID5112,bad
HSID00135147,"1234 Maple St, Los Angeles, CA 90001",PHY12196,cardiologist,Cigna,PID5122,bad
HSID00135148,"1357 Main St, New York, NY",PHY12197,endocrinologist,Aetna,PID5112,bad
HSID00135149,"789 Pine St, Anytown USA 34567",PHY12198,uralogist,Aetna,PID5112,bad
HSID00135150,"5678 Oak St, New York, NY 10001",PHY12199,uralogist,Aetna,PID5112,bad
HSID00135151,"1357 Main St, New York, NY",PHY12200,endocrinologist,Medicare,PID5132,bad
HSID00135152,"1234 Oak St, Los Angeles, CA",PHY12201,cardiologist,Cigna,PID5122,bad
HSID00135153,"9876 Maple St, Chicago, IL 60601",PHY12202,endocrinologist,Cigna,PID5122,bad
HSID00135154,"1357 Elm St, Seattle WA 98101",PHY12203,endocrinologist,UnitedHealthcare,PID5192,bad
HSID00135155,"1234 Maple St, Anytown, USA",PHY12204,neurologist,Cigna,PID5122,bad
HSID00135156,"1234 Maple St, Los Angeles, CA 90001",PHY12205,neurologist,Medicare,PID5132,bad
HSID00135157,"9876 Maple St, Chicago, IL 60601",PHY12206,endocrinologist,Cigna,PID5122,bad
HSID00135158,"4567 Oak Ave, San Francisco, CA 94110",PHY12207,oncologist,UnitedHealthcare,PID5192,bad
HSID00135159,"789 Pine St, Seattle WA 98101",PHY12208,cardiologist,Bluecross,PID5142,bad
HSID00135160,"135 Elm St, Miami, FL 33101, USA",PHY12209,oncologist,Aetna,PID5112,bad
HSID00135161,"3456 Pine St, Anytown, USA",PHY12210,oncologist,Bluecross,PID5142,bad
HSID00135162,"123 Main St, Anytown, USA",PHY12211,cardiologist,BlueCross,PID5142,bad
HSID00135163,"3210 Pine St, Boston, MA 02108",PHY12212,cardiologist,Bluecross,PID5142,bad
HSID00135164,"5678 Maple Ave, Chicago, IL",PHY12213,oncologist,Bluecross,PID5142,bad
HSID00135165,"123 Main St, Anytown, USA",PHY12214,uralogist,Cigna,PID5122,bad
HSID00135166,"9012 Oak Rd, Anytown, USA",PHY12215,cardiologist,Unitedhealthcare,PID5192,bad
HSID00135167,"7890 Pine St, New York, NY 10001",PHY12216,neurologist,Bluecross,PID5142,bad
HSID00135168,"9876 Elm St, Miami, FL",PHY12217,oncologist,Cigna,PID5122,bad
HSID00135169,"123 Main St, Anytown, USA",PHY12218,neurologist,Aetna,PID5112,bad
HSID00135170,"789 Pine St, Seattle WA 98101",PHY12219,uralogist,Medicare,PID5132,bad
HSID00135171,"4567 Oak Ave, Los Angeles, CA 90012",PHY12220,endocrinologist,Medicare,PID5132,bad
HSID00135172,"7654 Cedar Rd, Denver, CO 80206",PHY12221,neurologist,Cigna,PID5122,bad
HSID00135173,"3456 Oak St, Threetown, USA",PHY12222,endocrinologist,Bluecross,PID5142,bad
HSID00135174,"3456 Oak St, Threetown, USA",PHY12223,oncologist,Unitedhealthcare,PID5192,bad
HSID00135175,"1234 Maple St, Los Angeles, CA 90001",PHY12224,oncologist,Medicare,PID5132,bad
HSID00135176,"456 Oak St, Miami, FL 33101",PHY12225,cardiologist,Bluecross,PID5142,bad
HSID00135177,"5678 Oak St, New York, NY 10001",PHY12226,uralogist,Cigna,PID5122,bad
HSID00135178,"3456 Pine St, Anytown, USA",PHY12227,oncologist,Aetna,PID5112,bad
HSID00135179,"9012 Pine St, Chicago, IL 60601",PHY12228,neurologist,Bluecross,PID5142,bad
HSID00135180,"3456 Oak Ave, Los Angeles, CA 90012",PHY12229,uralogist,Aetna,PID5112,bad
HSID00135181,"1012 Pine St, Chicago, IL 60601",PHY12230,neurologist,Cigna,PID5122,bad
HSID00135182,"789 Pine St, Anytown USA 34567",PHY12231,cardiologist,Cigna,PID5122,bad
HSID00135183,"456 Maple St, Los Angeles CA 90001",PHY12232,neurologist,Cigna,PID5122,bad
HSID00135184,"1234 Main St, San Francisco, CA 94114",PHY12233,cardiologist,Aetna,PID5112,bad
HSID00135185,"3456 Maple St, Chicago, IL 60601",PHY12234,cardiologist,Bluecross,PID5142,bad
HSID00135186,"9876 Maple Rd, Seattle, WA 98101",PHY12235,oncologist,Aetna,PID5112,bad
HSID00135187,"9012 Oak Rd, Anytown, USA",PHY12236,uralogist,Bluecross,PID5142,bad
HSID00135188,"101 Maple Ave, Anytown USA 45678",PHY12237,oncologist,Unitedhealthcare,PID5192,bad
HSID00135189,"1234 Main St, Anytown, USA",PHY12238,cardiologist,Cigna,PID5122,bad
HSID00135190,"4567 Cedar Ln, Anytown, USA",PHY12239,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00135191,"1234 Oak St, Chicago IL 60601",PHY12240,endocrinologist,Unitedhealthcare,PID5192,bad
HSID00135192,"222 Pine St, Anytown, USA",PHY12241,endocrinologist,Cigna,PID5122,bad
HSID00135193,"3456 Elm St, Miami, FL 33101",PHY12242,cardiologist,Bluecross,PID5142,bad
HSID00135194,"789 Pine St, Seattle WA 98101",PHY12243,uralogist,Medicare,PID5132,bad
HSID00135195,"7890 Birch St, Houston, TX 77001",PHY12244,neurologist,Bluecross,PID5142,bad
HSID00135196,"567 Maple St, Newtown2, USA",PHY12245,uralogist,Aetna,PID5112,bad
HSID00135197,"1234 Main St, San Francisco, CA 94114",PHY12246,endocrinologist,Aetna,PID5112,bad
HSID00135198,"1234 Oak St, Los Angeles, CA",PHY12247,uralogist,Bluecross,PID5142,bad
HSID00135199,"1357 Main St, New York, NY",PHY12248,cardiologist,Bluecross,PID5142,bad
HSID00135200,"3210 Cedar Rd, Miami, FL 33101",PHY12249,neurologist,Cigna,PID5122,bad
HSID00135201,"5678 Oak Ave, New York, NY 10001",PHY12250,neurologist,Cigna,PID5122,bad
HSID00135202,"135 Elm St, Miami, FL 33101, USA",PHY12251,uralogist,Cigna,PID5122,bad
HSID00135203,"5678 Elm St, Denver, CO 80202",PHY12252,uralogist,Bluecross,PID5142,bad
HSID00135204,"5678 Pine St, Fivetown, USA",PHY12253,oncologist,BlueCross,PID5142,bad
HSID00135205,"7890 Birch St, Atlanta, GA 30303",PHY12254,neurologist,Bluecross,PID5142,bad
HSID00135206,"3210 Pine St, Boston, MA 02108",PHY12255,endocrinologist,Aetna,PID5112,bad
HSID00135207,"1234 Elm St, Atlanta, GA 30303",PHY12256,endocrinologist,Medicare,PID5132,bad
HSID00135208,"101 Maple Ave, Anytown USA 45678",PHY12257,endocrinologist,Bluecross,PID5142,bad
HSID00135209,"456 Pine St, Los Angeles, CA 90001, USA",PHY12258,neurologist,Medicare,PID5132,bad
HSID00135210,"4567 Oak Ave, San Francisco, CA 94110",PHY12259,oncologist,Bluecross,PID5142,bad
HSID00135211,"5678 Maple Ave, Anytown, USA",PHY12260,oncologist,Medicare,PID5132,bad
HSID00135212,"1234 Pine St, Othernewtown, USA",PHY12261,oncologist,Aetna,PID5112,bad
HSID00135213,"7890 Birch St, Atlanta, GA 30303",PHY12262,cardiologist,Cigna,PID5122,bad
HSID00135214,"321 Elm St, San Francisco CA 94109",PHY12263,endocrinologist,Bluecross,PID5142,bad
HSID00135215,"5678 Oak Ave, New York, NY 10001",PHY12264,uralogist,Bluecross,PID5142,bad
HSID00135216,"456 Oak St, Miami, FL 33101",PHY12265,endocrinologist,Bluecross,PID5142,bad
HSID00135217,"3456 Maple St, Chicago, IL 60601",PHY12266,uralogist,Cigna,PID5122,bad
HSID00135218,"1234 Elm St, Atlanta, GA 30303",PHY12267,endocrinologist,Aetna,PID5112,bad
HSID00135219,"4567 Maple St, Miami, FL 33101",PHY12268,oncologist,Medicare,PID5132,bad
HSID00135220,"4567 Oak Ave, San Francisco, CA 94110",PHY12269,neurologist,Unitedhealthcare,PID5192,bad
HSID00135221,"3456 Oak St, Threetown, USA",PHY12270,endocrinologist,Cigna,PID5122,bad
HSID00135222,"5678 Oak Ave, Miami, FL 33109",PHY12271,oncologist,Aetna,PID5112,bad
HSID00135223,"1012 Pine St, Chicago, IL 60601",PHY12272,oncologist,Bluecross,PID5142,bad
HSID00135224,"246 Pine St, Seattle, WA 98101",PHY12273,oncologist,Medicare,PID5132,bad
HSID00135225,"135 Maple St, Boston, MA 02108",PHY12274,endocrinologist,Medicare,PID5132,bad
HSID00135226,"7890 Maple St, New York, NY 10005",PHY12275,uralogist,UnitedHealthcare,PID5192,bad
HSID00135227,"1234 Oak St, Los Angeles, CA",PHY12276,cardiologist,Aetna,PID5112,bad
HSID00135228,"7654 Cedar Rd, Denver, CO 80206",PHY12277,cardiologist,Bluecross,PID5142,bad
HSID00135229,"1234 Elm St, Minneapolis, MN 55405",PHY12278,uralogist,Cigna,PID5122,bad
HSID00135230,"9876 Maple Rd, Seattle, WA 98101",PHY12279,neurologist,Aetna,PID5112,bad
HSID00135231,"3210 Cedar St, Houston, TX 77006",PHY12280,oncologist,Cigna,PID5122,bad
HSID00135232,"5678 Oak Ave, Miami, FL 33109",PHY12281,endocrinologist,Bluecross,PID5142,bad
HSID00135233,"7890 Maple St, Fourtown, USA",PHY12282,cardiologist,Medicare,PID5132,bad
HSID00135234,"7890 Birch St, Houston, TX 77001",PHY12283,uralogist,Medicare,PID5132,bad
HSID00135235,"456 Oak St, Anytown USA 23456",PHY12284,oncologist,Bluecross,PID5142,bad
HSID00135236,"1357 Main St, New York, NY",PHY12285,neurologist,Bluecross,PID5142,bad
HSID00135237,"1012 Pine St, Chicago, IL 60601",PHY12286,endocrinologist,Bluecross,PID5142,bad
HSID00135238,"5678 Oak St, New York, NY 10001",PHY12287,endocrinologist,Cigna,PID5122,bad
HSID00135239,"246 Pine St, Seattle, WA 98101",PHY12288,endocrinologist,Aetna,PID5112,bad
HSID00135240,"1234 Main St, Anytown, USA",PHY12289,uralogist,Medicare,PID5132,bad
HSID00135241,"135 Elm St, Miami, FL 33101, USA",PHY12290,uralogist,Bluecross,PID5142,bad
HSID00135242,"123 Main St, Anytown, USA",PHY12291,endocrinologist,Cigna,PID5122,bad
HSID00135243,"4567 Maple St, Miami, FL 33101",PHY12292,cardiologist,Cigna,PID5122,bad
HSID00135244,"1234 Maple St, Los Angeles, CA 90001",PHY12293,oncologist,Aetna,PID5112,bad
HSID00135245,"1234 Main St, Anytown, USA",PHY12294,endocrinologist,BlueCross,PID5142,bad
HSID00135246,"567 Maple St, Newtown2, USA",PHY12295,uralogist,Cigna,PID5122,bad
HSID00135247,"789 Elm St, Newtown USA",PHY12296,oncologist,Bluecross,PID5142,bad
HSID00135248,"7654 Cedar Rd, Denver, CO 80206",PHY12297,oncologist,Aetna,PID5112,bad
HSID00135249,"222 Pine St, Anytown, USA",PHY12298,uralogist,Bluecross,PID5142,bad
HSID00135250,"4567 Maple Ave, Los Angeles CA 90001",PHY12299,uralogist,Bluecross,PID5142,bad
HSID00135251,"1234 Elm St, Atlanta, GA 30303",PHY12300,endocrinologist,Cigna,PID5122,bad
HSID00135252,"7890 Pine St, Seattle, WA 98101",PHY12301,endocrinologist,Cigna,PID5122,bad
HSID00135253,"5678 Oak Ave, Miami, FL 33109",PHY12302,oncologist,Cigna,PID5122,bad
HSID00135254,"456 Oak St, Miami, FL 33101",PHY12303,neurologist,Bluecross,PID5142,bad
HSID00135255,"3456 Oak St, Threetown, USA",PHY12304,endocrinologist,Cigna,PID5122,bad
